행정동_코드,행정동_코드_명,총_유동인구_수_상관계수,총_유동인구_수_위험도점수,지출_총금액_상관계수,지출_총금액_위험도점수,직장_인구_수_상관계수,직장_인구_수_위험도점수,점포_수_상관계수,점포_수_위험도점수,종합_위험도_점수
11170640,이촌2동,0.03239794098825537,0.9676020590117447,0.031978861113115105,0.9680211388868849,,,0.3235178057171079,0.676482194282892,0.8707017973938406
11170650,이태원1동,-0.00907947855142364,1.0090794785514237,0.01801651342884744,0.9819834865711525,,,0.8182769306611851,0.18172306933881488,0.7242620114871303
11170660,이태원2동,-0.007526936944521271,1.0075269369445212,0.025545791327782244,0.9744542086722178,,,0.6286373234117147,0.37136267658828526,0.7844479407350081
11170685,한남동,-0.0037553189973067104,1.0037553189973067,0.014946479924176087,0.9850535200758239,,,0.7899691743929517,0.21003082560704833,0.732946554893393
11170690,서빙고동,-0.031048534412714254,1.0310485344127143,0.05444211190829692,0.945557888091703,,,0.11295496041481781,0.8870450395851822,0.9545504873631998
11170700,보광동,0.03689753799214199,0.963102462007858,-0.01092497248398621,1.0109249724839862,,,0.6973331625487058,0.3026668374512942,0.7588980906477127
11200520,왕십리2동,-0.015711726137280033,1.0157117261372801,0.029381704811703366,0.9706182951882967,,,0.38732116845612397,0.612678831543876,0.8663362842898176
11200535,왕십리도선동,0.020595100897751833,0.9794048991022481,-0.006061864336890368,1.0060618643368904,,,0.6845237802806552,0.3154762197193448,0.7669809943861612
11200540,마장동,0.004021992878837549,0.9959780071211625,0.009578521007829133,0.9904214789921708,,,0.8230050639729154,0.1769949360270846,0.721131474046806
11200550,사근동,0.0442539794950583,0.9557460205049417,0.04016630751394441,0.9598336924860555,,,0.7609839755891697,0.23901602441083025,0.7181985791339426
11200560,행당1동,-0.0010651314340450835,1.001065131434045,0.003468611766978782,0.9965313882330212,,,0.554422916346392,0.44557708365360804,0.8143912011068916
11200570,행당2동,0.007417136643789698,0.9925828633562103,-0.005660318060175432,1.0056603180601755,,,0.3129317073406844,0.6870682926593157,0.8951038246919006
11200580,응봉동,0.05001500636771567,0.9499849936322843,0.004721212929650249,0.9952787870703498,,,0.5207452994330632,0.47925470056693675,0.8081728270898569
11200590,금호1가동,-0.0643725235250338,1.0643725235250339,0.014574412735191755,0.9854255872648082,,,0.5127736670946352,0.48722633290536477,0.845674814565069
11200615,금호2?3가동,,,,,,,,,
11200620,금호4가동,-0.020744455338978326,1.0207444553389784,0.008388170657438578,0.9916118293425614,,,0.4527496953226796,0.5472503046773204,0.8532021964529534
11200645,옥수동,-0.014797859703764621,1.0147978597037646,0.017264382800930386,0.9827356171990697,,,0.5908866922268688,0.40911330777313115,0.8022155948919885
11200650,성수1가1동,0.04138683439566071,0.9586131656043393,0.03776134740285148,0.9622386525971485,,,0.5164848962737378,0.48351510372626216,0.8014556406425832
11200660,성수1가2동,0.028885099926443822,0.9711149000735562,0.009716634204139879,0.9902833657958601,,,0.6959723267621453,0.30402767323785473,0.7551419797024237
11200670,성수2가1동,-0.024203950242514326,1.0242039502425144,0.025349275449756504,0.9746507245502435,,,0.6590707776611621,0.34092922233883793,0.7799279657105319
11200690,성수2가3동,0.006769568491133857,0.9932304315088661,0.006163888606781359,0.9938361113932186,,,0.8089968759888044,0.19100312401119557,0.7260232223044266
11200720,송정동,-0.004965885068889805,1.0049658850688898,0.04309713655137655,0.9569028634486234,,,0.4003860875929368,0.5996139124070632,0.8538275536415254
11200790,용답동,-0.01133618859750227,1.0113361885975023,0.022827700580413543,0.9771722994195865,,,0.6838415824403582,0.3161584175596418,0.7682223018589102
11215710,화양동,0.009952711376758027,0.990047288623242,0.011008054027265872,0.9889919459727341,,,0.8519224748190282,0.14807752518097184,0.7090389199256494
11215730,군자동,0.01664441057628392,0.983355589423716,0.01244849962000913,0.9875515003799908,,,0.7269969643300593,0.27300303566994066,0.7479700418245492
11215740,중곡1동,-0.017340199857319775,1.0173401998573197,0.014736020928838328,0.9852639790711617,,,0.5301804647891006,0.46981953521089936,0.8241412380464603
11215750,중곡2동,-0.00626637843770623,1.0062663784377062,0.010233207756288498,0.9897667922437114,,,0.5721557614348611,0.42784423856513887,0.8079591364155189
11215760,중곡3동,-0.002149089729767934,1.002149089729768,0.0016700556899416463,0.9983299443100584,,,0.4217561601368402,0.5782438398631597,0.8595742913009955
11215770,중곡4동,-0.0064206702935092385,1.0064206702935092,-0.002293659135012775,1.0022936591350127,,,0.4623349515507406,0.5376650484492593,0.8487931259592605
11215780,능동,0.022684280280635214,0.9773157197193648,0.010023899570650568,0.9899761004293495,,,0.6074709980837345,0.3925290019162655,0.7866069406883266
11215810,광장동,0.030199396546428205,0.9698006034535718,0.03052080242230762,0.9694791975776924,,,0.5147288949015316,0.4852711050984684,0.8081836353765776
11215820,자양1동,0.011328241663410272,0.9886717583365897,0.032006936926513914,0.9679930630734861,,,0.5826095299551859,0.4173904700448141,0.7913517638182966
11215830,자양2동,0.006584832255486166,0.9934151677445139,-0.009730516735844531,1.0097305167358446,,,0.4257726276774136,0.5742273723225864,0.8591243522676484
11215840,자양3동,0.003254755273896333,0.9967452447261037,0.021463445075747586,0.9785365549242524,,,0.5929194942618192,0.4070805057381808,0.7941207684628456
11215847,자양4동,0.016334266982768214,0.9836657330172318,0.011940869189446961,0.9880591308105531,,,0.7244268802020074,0.2755731197979926,0.7490993278752591
11215850,구의1동,0.03599154855858716,0.9640084514414129,-0.0135249161030254,1.0135249161030253,,,0.6759842980281495,0.3240157019718505,0.7671830231720963
11215860,구의2동,-0.019338409617416126,1.019338409617416,0.015369641486115616,0.9846303585138844,,,0.6948992997332201,0.30510070026677993,0.7696898227993602
11215870,구의3동,-0.014941118365738157,1.0149411183657382,0.0163331717356599,0.9836668282643402,,,0.7975905757175512,0.2024094242824488,0.7336724569708424
11230536,용신동,-0.008797263048064262,1.0087972630480642,0.024008566059409174,0.9759914339405908,,,0.5159187669776765,0.48408123302232353,0.8229566433369929
11230545,제기동,-0.0020866383507676793,1.0020866383507676,-0.0023343965080569544,1.002334396508057,,,0.8916414621896013,0.10835853781039873,0.7042598575564077
11230560,전농1동,-0.002003942057917363,1.0020039420579174,0.007377619277822267,0.9926223807221777,,,0.18911055437911728,0.8108894456208827,0.9351719228003259
11230570,전농2동,0.019937420448830217,0.9800625795511698,0.012071690323820926,0.9879283096761791,,,0.7097547760125239,0.2902452239874761,0.7527453710716084
11230600,답십리1동,0.003206700656421324,0.9967932993435786,0.013190725810257552,0.9868092741897424,,,0.5617032231653649,0.4382967768346351,0.8072997834559854
11230610,답십리2동,0.006428643496312395,0.9935713565036876,-0.005487490793809144,1.0054874907938092,,,0.7443631113106634,0.25563688868933665,0.7515652453289445
11230650,장안1동,-0.008494130230879696,1.0084941302308796,0.0026670259064191294,0.9973329740935809,,,0.5089627624184241,0.4910372375815759,0.8322881139686787
11230660,장안2동,-0.0001526720640195514,1.0001526720640195,0.004893261338116078,0.9951067386618839,,,0.5069351125995714,0.49306488740042864,0.8294414327087773
11230705,청량리동,0.0032234314787962215,0.9967765685212038,0.008554758604422216,0.9914452413955778,,,0.7540459532151765,0.24595404678482347,0.7447252855672016
11230710,회기동,0.03723857591479761,0.9627614240852024,0.019884066253160488,0.9801159337468395,,,0.8154256886037717,0.18457431139622826,0.7091505564094235
11230720,휘경1동,-0.0002063853442333879,1.0002063853442333,-0.0012193277229013539,1.0012193277229013,,,0.6271579342132169,0.37284206578678314,0.7914225929513058
11230730,휘경2동,0.011360975829549222,0.9886390241704508,0.019148233447833833,0.9808517665521662,,,0.0293837275395185,0.9706162724604815,0.9800356877276996
11230740,이문1동,0.03245987924957774,0.9675401207504223,0.037006790465981244,0.9629932095340188,,,0.6065562660235823,0.39344373397641774,0.7746590214202863
11230750,이문2동,0.002293531631902196,0.9977064683680978,0.02129359197250513,0.9787064080274949,,,0.2966563679248691,0.703343632075131,0.8932521694902412
11260520,면목2동,0.0006762793297757461,0.9993237206702242,0.007538653154147741,0.9924613468458523,,,0.6307784764321885,0.36922152356781146,0.7870021970279626
11260540,면목4동,-0.03402359002513638,1.0340235900251364,0.028029101384339304,0.9719708986156607,,,0.22160109693032431,0.7783989030696756,0.9281311305701575
11260550,면목5동,-0.030779036188977864,1.030779036188978,0.026805974834017005,0.973194025165983,,,0.37971941236330153,0.6202805876366985,0.8747512163305532
11260565,면목본동,0.0032422084612049483,0.9967577915387951,0.0008476451916882908,0.9991523548083117,,,0.7250980926815606,0.27490190731843944,0.7569373512218487
11260570,면목7동,0.01016284686035388,0.9898371531396462,-0.004860186601990536,1.0048601866019906,,,0.35055117035525163,0.6494488296447484,0.8813820564621283
11260575,면목3?8동,,,,,,,,,
11260580,상봉1동,-0.014160314522841808,1.0141603145228417,0.010602670144266546,0.9893973298557335,,,0.06485171253829379,0.9351482874617062,0.9795686439467605
11260590,상봉2동,0.0048936267537262575,0.9951063732462737,-0.0017898342653454536,1.0017898342653455,,,0.7858983661682705,0.21410163383172953,0.7369992804477828
11260600,중화1동,-0.042612932110183986,1.042612932110184,0.0019762320546542656,0.9980237679453458,,,0.1283813449155531,0.8716186550844469,0.9707517850466588
11260610,중화2동,0.01624650233793643,0.9837534976620635,-0.005107345119460331,1.0051073451194603,,,0.7608115257986597,0.23918847420134026,0.7426831056609547
11260620,묵1동,-0.0011059265542951167,1.0011059265542952,0.019171885753802454,0.9808281142461975,,,0.2638182569292419,0.7361817430707581,0.9060385946237502
11260630,묵2동,0.008440948289572162,0.9915590517104278,0.014438740261217674,0.9855612597387823,,,0.5189442959185985,0.4810557040814015,0.8193920051768706
11260655,망우본동,0.001547945489218561,0.9984520545107815,0.0028288384906956466,0.9971711615093044,,,0.6660381482265035,0.33396185177349647,0.7765283559311942
11260660,망우3동,-0.008651556422442428,1.0086515564224425,0.011218317285385089,0.9887816827146149,,,0.5945297950546936,0.4054702049453064,0.8009678146941211
11260680,신내1동,0.010851193184914298,0.9891488068150857,0.012433726794912425,0.9875662732050876,,,0.7076656360026792,0.2923343639973208,0.756349814672498
11260690,신내2동,-0.019541687570660098,1.01954168757066,0.013637315198956898,0.986362684801043,,,0.14644088860865262,0.8535591113913474,0.9531544945876834
11290525,성북동,0.010629533078034539,0.9893704669219655,0.00928602571064538,0.9907139742893546,,,0.5431184724465412,0.4568815275534588,0.8123219895882596
11290555,삼선동,0.012690421572156075,0.987309578427844,0.017427071187342758,0.9825729288126572,,,0.595250382048201,0.404749617951799,0.7915440417307668
11290575,동선동,0.01184525415802062,0.9881547458419794,0.012225691092363409,0.9877743089076366,,,0.8375324002626644,0.1624675997373356,0.7127988848289838
11290580,돈암1동,0.010359821234599206,0.9896401787654008,-0.0003501631029624131,1.0003501631029623,,,0.7813879738363607,0.21861202616363928,0.7362007893440007
11290590,돈암2동,-0.014075592623221311,1.0140755926232212,0.0404742339864479,0.9595257660135521,,,0.23707930156843868,0.7629206984315613,0.9121740190227783
11290600,안암동,0.03266626490251896,0.967333735097481,0.028396015079784682,0.9716039849202153,,,0.786355921172995,0.21364407882700498,0.717527266281567
11290610,보문동,0.0007742730751444532,0.9992257269248556,0.01697586340492815,0.9830241365950718,,,0.5470619610600578,0.4529380389399422,0.8117293008199565
11290620,정릉1동,-0.0034405387296311415,1.0034405387296312,-0.006208219711541772,1.0062082197115418,,,0.304894549734495,0.695105450265505,0.9015847362355593
11290630,정릉2동,-0.01570373964158584,1.0157037396415858,0.016905751850551452,0.9830942481494486,,,0.5081569654148146,0.4918430345851854,0.8302136741254067
11290640,정릉3동,-0.019474957845471902,1.0194749578454718,0.0357988040217605,0.9642011959782395,,,0.3885519333995447,0.6114480666004554,0.8650414068080555
11290650,정릉4동,0.009270971490022619,0.9907290285099773,0.00641252977558795,0.9935874702244121,,,0.3963753206332208,0.6036246793667792,0.8626470593670562
11290660,길음1동,0.0006722071629007472,0.9993277928370993,0.007006615159216496,0.9929933848407835,,,0.7128524335753782,0.2871475664246218,0.7598229147008349
11290685,길음2동,-0.00340007915865331,1.0034000791586533,0.007676038445118092,0.9923239615548819,,,0.3364077570070577,0.6635922429929423,0.8864387612354925
11290705,종암동,0.008535798630476849,0.9914642013695232,0.024741070717328596,0.9752589292826714,,,0.6103415313022695,0.38965846869773046,0.7854605331166417
11290715,월곡1동,0.01274923624172107,0.9872507637582789,0.011600738534048043,0.9883992614659519,,,0.37490017070136217,0.6250998292986378,0.8669166181742897
11290725,월곡2동,0.017169827840865806,0.9828301721591342,0.017919939914539162,0.9820800600854609,,,0.7592858905727521,0.2407141094272479,0.7352081138906144
11290760,장위1동,0.0027901217668920746,0.9972098782331079,0.015808169720916077,0.984191830279084,,,0.5489313620094406,0.4510686379905594,0.8108234488342504
11290770,장위2동,0.005795344412382515,0.9942046555876175,-0.0003231813674228299,1.000323181367423,,,0.6626224084240261,0.3373775915759739,0.7773018095103382
11290780,장위3동,-0.006934707476962449,1.0069347074769623,-0.08454341860628961,1.0845434186062897,,,0.18228196688040219,0.8177180331195978,0.9697320530676166
11290810,석관동,0.008143378599322335,0.9918566214006777,0.009662690846558873,0.9903373091534411,,,0.8119733901735026,0.18802660982649744,0.7234068467935387
11305534,삼양동,0.014965512770111569,0.9850344872298884,0.00960574431407577,0.9903942556859242,,,0.41419659876348547,0.5858034012365145,0.8537440480507756
11305535,미아동,0.0010651313430923598,0.9989348686569076,0.02430796002062476,0.9756920399793753,,,0.5810385762179373,0.4189614237820627,0.7978627774727819
11305545,송중동,-0.01155782605646648,1.0115578260564664,0.0150307032806038,0.9849692967193961,,,0.7158070093122901,0.28419299068770987,0.7602400378211908
11305555,송천동,0.004430209177430622,0.9955697908225694,0.016078467557850123,0.9839215324421499,,,0.5126985143923608,0.4873014856076392,0.8222642696241195
11305575,삼각산동,-0.006812104571586504,1.0068121045715865,-0.002850750952332844,1.0028507509523328,,,0.5397682358768238,0.46023176412317623,0.8232982065490319
11305595,번1동,0.004391815425881891,0.9956081845741181,0.0049526176497818215,0.9950473823502182,,,0.38997428376033916,0.6100257162396608,0.8668937610546656
11305603,번2동,-0.05814130212694714,1.0581413021269472,0.07721294585163997,0.92278705414836,,,0.3673447170476909,0.6326552829523091,0.8711945464092055
11305608,번3동,-0.028363039662526904,1.028363039662527,0.024859415954031714,0.9751405840459683,,,0.34991652311667176,0.6500834768833282,0.8845290335306079
11305615,수유1동,-0.02347470616319451,1.0234747061631946,0.01825711280200756,0.9817428871979924,,,0.5059310211653011,0.4940689788346989,0.8330955240652953
11305625,수유2동,-0.012188736019842198,1.0121887360198423,0.024061615503035816,0.9759383844969642,,,0.5274245554620755,0.47257544453792455,0.820234188351577
11305635,수유3동,0.005441096817438216,0.9945589031825618,0.01138188717550109,0.988618112824499,,,0.8492206852657798,0.15077931473422024,0.7113187769137603
11305645,우이동,-0.01865655552757126,1.0186565555275713,0.007770994442973966,0.992229005557026,,,0.9021292567951675,0.09787074320483247,0.7029187680964766
11305660,인수동,0.008962511724924778,0.9910374882750752,0.006018385624228546,0.9939816143757715,,,0.48646599502780996,0.51353400497219,0.8328510358743456
11320511,창1동,-0.005854385090812614,1.0058543850908126,0.014625757203736848,0.9853742427962632,,,0.25581239091082225,0.7441876090891777,0.9118054123254179
11320512,창2동,-0.00474960956495657,1.0047496095649566,0.005128348065139891,0.9948716519348602,,,0.3101294751348414,0.6898705248651587,0.8964972621216584
11320513,창3동,-0.003707625418435813,1.0037076254184358,0.0006993078752502584,0.9993006921247497,,,0.6039224475423333,0.39607755245766674,0.799695290000284
11320514,창4동,0.009303274290432045,0.9906967257095679,-0.01006806591371585,1.0100680659137158,,,0.7061882418484091,0.2938117581515909,0.7648588499249582
11320515,창5동,0.011912319545070046,0.98808768045493,0.0003327492965843718,0.9996672507034157,,,0.462047273620931,0.537952726379069,0.8419025525124716
11320521,도봉1동,0.0018205972955777049,0.9981794027044223,0.02722934689519918,0.9727706531048008,,,0.7694310509096981,0.2305689490903019,0.7338396682998417
11320522,도봉2동,-0.02496707723876788,1.0249670772387678,0.023889547647038236,0.9761104523529618,,,0.6457894092523373,0.3542105907476627,0.7850960401131308
11320660,쌍문1동,0.007605389066599938,0.9923946109334001,0.0022218678144765567,0.9977781321855235,,,0.25297173369190146,0.7470282663080985,0.912400336475674
11320670,쌍문2동,-0.007833806383963271,1.0078338063839634,-0.00921204383845314,1.009212043838453,,,0.5808641366390735,0.41913586336092645,0.8120605711944476
11320680,쌍문3동,-0.01296265473473879,1.0129626547347388,0.015988978913329715,0.9840110210866703,,,0.4688895088740908,0.5311104911259092,0.8426947223157728
11320681,쌍문4동,-0.002921289469567043,1.002921289469567,-0.003973746216854928,1.003973746216855,,,0.2853487229987468,0.7146512770012532,0.907182104229225
11320690,방학1동,0.008610938970233151,0.9913890610297669,-0.0019372924818261427,1.0019372924818262,,,0.6113478726772363,0.38865212732276366,0.7939928269447855
11320700,방학2동,1.8591002273943043e-05,0.999981408997726,-0.005055239667060739,1.0050552396670607,,,0.1042670466033879,0.8957329533966121,0.966923200687133
11320710,방학3동,-0.002844633180452723,1.0028446331804528,0.003210011771042904,0.9967899882289571,,,0.44853035422146886,0.5514696457785311,0.850368089062647
11350560,월계1동,0.010839503224437257,0.9891604967755627,0.01206755115072767,0.9879324488492723,,,0.8328684821911327,0.16713151780886726,0.7147414878112341
11350570,월계2동,0.01560123195630726,0.9843987680436928,0.06336145926198407,0.9366385407380159,,,0.14607363477746346,0.8539263652225365,0.9249878913347485
11350580,월계3동,-0.013933051764503502,1.0139330517645035,0.015332788986140343,0.9846672110138597,,,0.2849509341433587,0.7150490658566413,0.9045497762116682
11350595,공릉1동,0.0013018132495714126,0.9986981867504285,0.01448378413322418,0.9855162158667758,,,0.7397595680093286,0.2602404319906714,0.7481516115359587
11350600,공릉2동,0.013040771937317779,0.9869592280626822,0.018524071020225092,0.9814759289797749,,,0.5414293609755099,0.45857063902449013,0.8090019320223157
11350611,하계1동,-0.005005685499652722,1.0050056854996527,0.0009273245018612638,0.9990726754981387,,,0.8362404985546471,0.1637595014453529,0.7226126208143815
11350612,하계2동,-0.028202927010021642,1.0282029270100217,0.024569660238954762,0.9754303397610452,,,-0.22508224190496384,1.2250822419049638,1.07623850289201
11350619,중계본동,-0.0005631012263114835,1.0005631012263114,-0.005770942452172235,1.0057709424521721,,,0.8598306399439231,0.14016936005607694,0.7155011345781869
11350621,중계1동,0.0011434521560857475,0.9988565478439142,-0.008802907160925608,1.0088029071609257,,,0.9595429181381278,0.040457081861872246,0.6827055122889041
11350624,중계4동,-0.0074199354215223135,1.0074199354215223,0.0023593476456593605,0.9976406523543406,,,0.5644900931199822,0.4355099068800178,0.8135234982186269
11350625,중계2?3동,,,,,,,,,
11350630,상계1동,0.005359673892564695,0.9946403261074354,-0.002515678707117895,1.0025156787071179,,,0.7024258503078298,0.2975741496921702,0.7649100515022411
11350640,상계2동,-0.0014764274764659964,1.001476427476466,0.005026289418766436,0.9949737105812335,,,0.5534681082775593,0.4465318917224407,0.8143273432600467
11350665,상계3?4동,,,,,,,,,
11350670,상계5동,-0.004801998236471425,1.0048019982364713,0.012453015929963635,0.9875469840700364,,,0.4584131156487187,0.5415868843512812,0.8446452888859296
11350695,상계6?7동,,,,,,,,,
11350700,상계8동,0.00015637167834548887,0.9998436283216545,0.019215574689874924,0.9807844253101251,,,0.4714375399872572,0.5285624600127428,0.8363968378815075
11350710,상계9동,0.01655124038971661,0.9834487596102834,-0.004352378747246455,1.0043523787472464,,,0.20705497445274612,0.7929450255472539,0.9269153879682612
11350720,상계10동,0.004079681651029234,0.9959203183489708,-0.01653701165273651,1.0165370116527366,,,0.31346406190429454,0.6865359380957055,0.8996644226991375
11380510,녹번동,-0.013814455402206632,1.0138144554022066,0.010940388358763552,0.9890596116412365,,,0.45114896257568987,0.5488510374243101,0.8505750348225843
11380520,불광1동,0.0002503850002270186,0.999749614999773,0.007489701218476959,0.9925102987815231,,,0.5821185541025408,0.41788144589745924,0.8033804532262518
11380530,불광2동,-0.006679326670489073,1.006679326670489,0.007236776425038299,0.9927632235749617,,,0.5632805011268897,0.43671949887311035,0.8120540163728537
11380551,갈현1동,0.008597838412116804,0.9914021615878832,-0.005016196360581682,1.0050161963605817,,,0.761270212030313,0.23872978796968702,0.7450493819727173
11380552,갈현2동,-0.012900336347238802,1.0129003363472389,0.0034941833142555384,0.9965058166857444,,,0.5395477632943274,0.4604522367056726,0.8232861299128853
11380560,구산동,0.033045285425138717,0.9669547145748613,0.019607466819261173,0.9803925331807388,,,0.13700864184664532,0.8629913581533547,0.936779535302985
11380570,대조동,-0.0015027971355349023,1.0015027971355348,0.0023818379561294186,0.9976181620438705,,,0.5355218602657041,0.46447813973429586,0.8211996996379004
11380580,응암1동,-0.004840565460637541,1.0048405654606376,0.014534867820130823,0.9854651321798692,,,0.5599207427530727,0.4400792572469273,0.8101283182958113
11380590,응암2동,0.00658882791684093,0.9934111720831591,-0.004463140693665498,1.0044631406936655,,,0.003997977394963686,0.9960020226050363,0.9979587784606204
11380600,응암3동,-0.007335420643229664,1.0073354206432297,0.025057359204794145,0.9749426407952059,,,0.7505814145353163,0.24941858546468365,0.7438988823010398
11380625,역촌동,0.00450259270131041,0.9954974072986896,0.0018708773507644836,0.9981291226492355,,,0.6037782437834902,0.3962217562165098,0.796616095388145
11380631,신사1동,-0.017890816835155112,1.017890816835155,0.015901776661466933,0.984098223338533,,,0.4276614193018246,0.5723385806981753,0.8581092069572879
11380632,신사2동,-0.045168525861956355,1.0451685258619563,0.03007848211546204,0.969921517884538,,,0.08480958142186076,0.9151904185781392,0.9767601541082112
